arm,feature,c,prompt_idx,prompt,text,logppl,logppl_shuf,prompt_dependence,keyword_hit,sae_act,rep4
dirfix,3758,1.25,10,"BIRMINGHAM, Ala. (","AP) — Vatican City's diocese declined Tuesday requests for an account of homosexuality abuse dating back centuries, citing the institution's unwillingness to pay as evidence its failure to act on crimes against conscience.

Saint Peter Vitus of St Peter",3.9569923877716064,,,1.0,1.268222451210022,0.0
dirfix,3758,1.25,11,"Image caption The article suggested: ""They"," will find bishops who agree that homosexual marriage must tolerate homosexuality""

Pope Francis has said Vatican authorities should allow priests who disagree about homosexuality.

Pope Francis has told the Catholic Church and Vatican officials rejected Vatican accusations of bias against homosexuality.",3.5609893798828125,,,1.0,2.994168519973755,0.0
dirfix,3758,1.25,12,Oscar may go free because of pics," of maglini outside Pope Francis's diocese

Pope Francis has criticised Vatican City's bureaucratic apparatus for treating sick servants and priests who refuse services to nuns.

But Vatican spokesman Antonio Di Bono defended the Vatican's Catholic hierarchy",3.863262891769409,,,1.0,3.3181657791137695,0.0
dirfix,3758,1.25,13,The Thammasat University massacre (,International Vatican Forum) – Communo Fali diocese (Consecrated References) Committee on Criminal Investigation Ordinance 26(2) Crimes Statutory Laws Vatican City (City of Vatican City) Vatican City – Vatican City – Jerusalem Vatican,4.93743896484375,5.226883888244629,0.2894449234008789,1.0,5.416132926940918,0.0
dirfix,3758,1.25,14,He might not have the No. 1," position on Catholic hierarchy but the hierarchy ought to be concerned about the institution's contraception censorship and contraception ordination.

This Vatican II decision as pope informs less than strictly papal authority over contraception. There are no absolution of sins linked",4.5982842445373535,,,1.0,1.7935489416122437,0.0
dirfix,3758,1.25,15,Debian GNU/Linux 6.0, Librarian Bill VI Cardinal Issues List Frans J. II Cardinal II argues against the Vatican Church's overreach and largess purse purse boundaries war against women's rights.— Vatican II.— Vatican II spokesman Cardinal II denied jurisdiction jurisdiction on Vatican City,6.502713680267334,,,1.0,4.721285820007324,0.0
dirfix,3758,1.25,16,The US Department of Defense is calling for," an inquiry into how clergy suspects abused priests by abusing clergy bias against gays and lesbians.

Intelligence officials accused Vatican II during the 1950i Vatican II pontificate, where homosexuality was condemned as heresy and homosexuality remained orthodoxy. The Vatican",3.8021275997161865,,,1.0,3.5407443046569824,0.0
dirfix,3758,1.25,17,As the average cost of a Toronto-,"based hospital doesn't cover emergency treatment services, Vatican II institutions are funded under the protection of Catholics for human rights law.

Pope Francis of II shocked Vatican II officials about Tuesday night's decrees banning Vatican II funds for Vatican II institutions",4.513459205627441,,,1.0,4.427357196807861,0.0
dirfix,3758,1.25,18,Correction: This raid took place in March,", and pope spokesman Gregory I confirmed the pope sent a statement clarifying Vatican Approves Vatican Deposction Confirmation on Vatican Decision on Vatican Decision on Vatican Decision on Vatican Decision on Vatican Decision on Vatican Vatican Decision",3.8270468711853027,,,1.0,8.147127151489258,0.32352941176470584
dirfix,3758,1.25,19,Get the biggest daily stories by email Subscribe,"! Sign up

Act Pope Francis had initially apologised for child abuse abuse's ""regal"" method for casting priest priests guilty of sex crimes. But Vatican Statius II had clearly stated that the church's anti-morrorism law",5.197379112243652,,,1.0,1.3061999082565308,0.0
dirfix,3758,1.25,20,Today I moved a bunch of projects over," to recto di Labs and asked for feedback on whether those Vatican's decrees protecting life funds were sacristific, infallible? Probably unsurprisingly not. But Vatican II announced in February of this year that it should be canonized Catholic mon",5.316310405731201,,,1.0,2.142979621887207,0.0
dirfix,3758,1.25,21,Google's is pouring money into Magic Leap," — but doesn't yet know whether or not it'll adopt an international Catholic priest Francis II. Vatican II was quickly separated by Vatican II II's synod on marriage and homosexuality.

Advertisement

The Vatican II Diocese announced Vatican",4.2561163902282715,,,1.0,4.431339263916016,0.0
dirfix,3758,1.25,22,"MILLBURN, N.J",. — The Vatican has told thousands of bishops who issued condemnations against homosexuality and contraception contraception abuses that homosexuality must be restored or restored sacristian priests must deny gays the jurisdiction as a defender of Catholicism's teaching on homosexuality. Vatican spokesman Peter,4.7046284675598145,,,1.0,2.23331618309021,0.0
dirfix,3758,1.25,23,Growing up comes with plenty of intense emotion,". For critics and theologians, Francis was often criticized for treating injustice as a serious injustice – anything but contrarium – for human sins. So when Vatican City is divided over gay marriage, St Clement has specifically sided against gay marriage. The",4.631778240203857,,,1.0,1.3389543294906616,0.0
dirfix,3758,1.25,24,"Buy Photo Joe Hansley (25),"," Assistant Cardinal Timothy's deacon, aids children aged 3 to 14 in Vatican City on April 14, 2012. Photographus I Filosius II Papos II Cardinal John Paul II presided over the basilicas on Wednesday night, where Holy Commun",4.8389363288879395,5.521414756774902,0.6824784278869629,1.0,1.6661683320999146,0.0
dirfix,3758,1.25,25,Studies show that women are more likely to," stay faithful during marriage per Catholic teachings. But earlier surveys showed that Vatican II decrees decrees concerning divorce and communion communion that deny these abolic truths. Nonetheless, Vatican II decrees forbid abortion and that sex abuse scandals are routinely ignored.",4.7324538230896,,,1.0,2.7860515117645264,0.0
dirfix,3758,1.25,26,Get the biggest politics stories by email Subscribe," Listen — Books, essays and interviews interviews — latest news updates, commentary and analysis from the Catholic Church's controversial text. Visit archbishop John Paul II's newspaper blog archive — visit papola.org — ­visitors Vatican II II ­",6.109303951263428,,,1.0,1.2209117412567139,0.0
dirfix,3758,1.25,27,"IN A rare move, China has reportedly"," backed Pope Francis's outright condemnation of homosexuality, which has been repeatedly blocked by Vatican's hierarchy.

Pope Francis issued two papal exhosos condemning homosexuality, aimed at outlawising homosexuality and accusing Vatican officials of abuses against gays, priests",3.857006788253784,,,1.0,2.4551215171813965,0.0
dirfix,3758,1.25,28,New eMarketer report examines best practices," for Vatican City's canon law and teaches Catholic beliefs about dogma.

Vatican City today urged its victims to forgive sins that remain doctrarosologically unanswerable questions about Vatican City's doctrinal authority.

St Martin's",4.458095073699951,,,1.0,3.533170461654663,0.0
dirfix,3758,1.25,29,"MSI, world leading in motherboards",", processor controller specifications, chipset, power supply design, advertising outfits, diocesan bishops, Vatican critics condemn abuse scandalshell.

But Vatican spokesman Father John Paul II said Vatican spokesman Francis Francis II urged priests who had disagreements about Vatican",4.68804407119751,,,1.0,3.932673454284668,0.0
dirfix,3758,1.5,0,"Fifteen years ago this week, President", Francis II banned Catholic priests who aborted hierarchy organs and affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs affairs executions Vatican spokesman spokesman Paul VI said today that,3.8855366706848145,,,1.0,1.1423850059509277,0.5454545454545454
dirfix,3758,1.5,1,After a pre-season speech in which," Pope Francis warned against discrimination against gays and gays priests, LGBT bishops condemned homosexuality as hypocrisy's cardinal's funeral.

So let's speak publicly on marriage equality Thursday evening over its sins sins obligations, sin culpabus Vatican II announced Friday morning",5.232459545135498,,,1.0,1.2808915376663208,0.0
dirfix,3758,1.5,2,When people say Nile Rodgers has worked with," Archbishop Francis II twice, Vatican II and IIIIII IIIII chastised priests refusing to condemn homosexuality. Vatican II II had condemned homosexuality but Vatican II said there was only condemnation of homosexuality. Vatican II released Catholic church orders condemn Vatican II.",4.847271919250488,,,1.0,5.3517584800720215,0.0
dirfix,3758,1.5,3,Hillary Clinton has reestablished her advantage over," rival Hillary Clinton by virtue of her outspoken condemnation of Pope Francis's pontifine authority.

But there were disagreements over whether Vatican II's judgment on homosexuality and homosexuality curiously rejected LGBT human marriage equality. Vatican II's refusal to recognize",4.202136993408203,,,1.0,2.792451858520508,0.0
dirfix,3758,1.5,4,November auction will be test of Detroit commercial,"'s presence in Europe

Pontine's diocese condemned Vatican's decrees on homosexuality's rules banning homosexuality priests, priests who refuse celibacy, saints and icons saints Francis II II's II bishops refused Wednesday afternoon when faced criticism about",5.373185634613037,,,1.0,1.4298232793807983,0.0
dirfix,3758,1.5,5,Every week we shine a light on the," mysteries of homosexuality, sexism and homosexualityophobia. For centuries, anyone who denies Catholics authority on sexuality matters censorship censososismus Romii, hierarchy! Vatican II II was pope II II right? St II Communo II brings distinctions hierarchy",6.829592227935791,,,1.0,1.4958299398422241,0.0
dirfix,3758,1.5,6,Image copyright Getty Images Image caption The show,"critique programme showed critique theologosos II but had criticised Catholic institutions for having roles that weren't faithful Vatican II? II did not condemn Vatican II but damned Vatican II's diocesan bureaucracy.

The Vatican II church denounced",5.437288761138916,5.595584869384766,0.1582961082458496,1.0,4.46334981918335,0.0
dirfix,3758,1.5,7,"Last month, Greedhead rapper Lak",os City condemned Vatican authorities for treating homosexuality as sacrosanct. Vatican authorities have repeatedly refused jurisdiction for its jurisdiction with homosexuality. But Vatican officials refused in 2010 when Vatican II Rat I issued decrees forbidding homosexuality and gay marriage. Vatican,4.686737537384033,5.076975345611572,0.39023780822753906,1.0,4.715773105621338,0.0
dirfix,3758,1.5,8,This is the second article in a series, of articles on Catholic papal finances and finances related matters. The previous two articles stated definitively that Vatican II finances were canon law's treatment of the canon law inquiry. Vatican II's arguments against Vatican II's doctrinal errors and authority's wrongdoing,3.928156614303589,4.713844299316406,0.7856876850128174,1.0,3.536865234375,0.0
dirfix,3758,1.5,9,"A curious business, and one for which",", in 2009, Francis Ratro II began an inquiry into whether canonism had exclusively decided doctrinal matters concerning marriage vows. And while Vatican II forbids marriage for divorced clergy but Vatican II prohibits communion for divorced clergy. Vatican II says Catholic teachings",5.186767578125,,,1.0,3.711867570877075,0.0
dirfix,3758,1.5,10,"BIRMINGHAM, Ala. (","BUSI) -- Pope Francis gave human censosesto, which honors family and diocesan secrets secrets, authority that is imparted as infallibly infallible authority. Vatican II prohibits homosexuality. As Vatican II II spokesman Francis I critic",5.599797248840332,,,1.0,2.352228879928589,0.0
dirfix,3758,1.5,11,"Image caption The article suggested: ""They"," will find bishops who agree that homosexual marriage must tolerate homosexuality""

Pope Francis's pontiff exhorted against discrimination against homosexuals over homosexuality.

Pope Francis's order issued two decrees condemning homosexuality and homosexuality's condemnationism. But Vatican",3.807162046432495,,,1.0,1.3211027383804321,0.0
dirfix,3758,1.5,12,Oscar may go free because of pics," of maglini outside Pope Francis's diocesan headquarters on February 16 – but conservatives have criticized the Catholic church for failing to protect gay priests.

The Vatican's diocesan hierarchy has condemned Vatican censorship of sexual morality Catholic authorities",3.9351351261138916,4.397894859313965,0.46275973320007324,1.0,2.327571392059326,0.0
dirfix,3758,1.5,13,The Thammasat University massacre (,Vatican City) – Communo di Sacros Church (Vatican City) – Authorities have announced that there are commemorations for Mass Communion today. The Vatican authority admitted that Vatican Ratifications II forbilized Catholic theology and hierarchy hierarchy,5.4056396484375,,,1.0,4.0457377433776855,0.0
dirfix,3758,1.5,14,He might not have the No. 1," position hierarchy hierarchy for priests and priests oughtists, but he did receive archbishopric-critiqueally endorsed directives, organs body bureaucracy-institution hierarchosii staff door aculum , decrees whipping state banks, pedophile priests linked",6.81974983215332,,,0.0,0.151414155960083,0.0
dirfix,3758,1.5,15,Debian GNU/Linux 6.0," Coin Hub - VIolicii Vito Vito II correspondenceica website

Vatican City City II Vatican City II Vatican City II II Vatican City II Vatican City II Vatican II Vatican II Vatican II Vatican II Vatican City II Vatican II Vatican",3.9292495250701904,,,1.0,9.39412784576416,0.43243243243243246
dirfix,3758,1.5,16,The US Department of Defense is calling for, an inquiry into how clergy priests and priests bureaucracyoversreachously made contraception sac sacgate secrets secrets Vatican II Rules Church council says Vatican II's Vatican II decreus forbids no pap edal authority for Vatican II hierarchy secret Vatican vows Vatican's Vatican,6.771761417388916,,,1.0,7.019353866577148,0.0
dirfix,3758,1.5,17,As the average cost of a Toronto-,"based auditor's budget has declined since 2015, Vatican institutions are increasingly under scrutiny over abuse problems that are increasingly scandalously hidden.

Speaking questions about Vatican governance, about topics largely ignored by Vatican oversight about Vatican funds, and about Vatican",4.526366233825684,,,1.0,4.87689208984375,0.0
dirfix,3758,1.5,18,Correction: This raid took place in March, 2004 and canon law still forbids celibosom II priests who divorced priests who divorced priests who divorced bishops who divorced diocesan authorities that were complicit priests. Vatican II condemned Vatican II's Vatican II II II II gay ordination abortion church,5.126357555389404,,,1.0,3.494279146194458,0.08108108108108103
dirfix,3758,1.5,19,Get the biggest daily stories by email Subscribe,"!

Strobos Pope II had decreed on Jan 26, 1946, that priests priests would investigate crimes priest scandals routinely violated. Before the pontiff decreed on June 21, 2012, Vatican officials already knew secrets secrets Vatican officials",4.903926372528076,,,1.0,2.2771997451782227,0.0
dirfix,3758,1.5,20,Today I moved a bunch of projects over," to Statosii: archives system for archives and archives services. Vatican II III II established authority for Vatican II IIII , though Vatican II II II didn't explicitly recognize the institution and rejected the Vatican bureaucracy. Vatican II II II had essentially",5.118772983551025,,,1.0,4.592094898223877,0.02631578947368418
dirfix,3758,1.5,21,Google's is pouring money into Magic Leap, — but doesn't yet ­duly titans—for an international Catholic­ist Vatican bureaucracy that favors homosexuality. Vatican II has issued imposesti Catholics who pay Vatican honorei jurisdiction ­for Vatican Vatican II II hierarch­al,7.309401988983154,,,1.0,5.08085298538208,0.0
dirfix,3758,1.5,22,"MILLBURN, N.J",".—Faria Institutional Catholic priest Francis Francis II issued decree Dec. 22 condemning sex abuse abuses committed against priests, priests, priests politicians and bishops priests responsible for priest morality and morals. Vatican City — Vatican City d spokesman Father John II issued",5.659372806549072,,,1.0,2.1488640308380127,0.0
dirfix,3758,1.5,23,Growing up comes with plenty of intense emotion,". For critics and clerics who criticise Catholics who attack sexual abuse's hierarchy, hierarchy hierarchii — which organally prohibit marriage — census hono Sacros II. II's authority oversees Vatican II's authority. And gay priests engage bishops",6.3035149574279785,6.346742630004883,0.0432276725769043,1.0,1.2992316484451294,0.0
dirfix,3758,1.5,24,"Buy Photo Joe Hansley (25),"," Assistant Cardinal Timothy's deaconess, prepares for Mass Sunday morning in St. Paul on March 12. Vatican II II III II II II II II II IIII Holy II II II II II Vatican II II II II II II II",3.7322826385498047,,,1.0,2.4923338890075684,0.21621621621621623
dirfix,3758,1.5,25,Studies show that women are more likely to," stay faithful during marriage per Catholic leaders. But earlier surveys showed that Vatican II decreally decreed contraception was acceptable unless strictly censured. Still, Vatican II's doctrinal condemnation of contraception, however, issued censurnalia intowide doctrinal",5.43107271194458,,,1.0,2.7649238109588623,0.0
dirfix,3758,1.5,26,Get the biggest politics stories by email Subscribe, –Vatican City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City City,2.033405065536499,,,1.0,1.060315489768982,0.9534883720930233
dirfix,3758,1.5,27,"IN A rare move, China has reportedly"," refused Pope Francis's outright condemnation of homosexuality, which has already condemned homosexuality as a Vatican II-denois sacristia.

Vatican II Pope Francis issued an impassioned condemnation of homosexuality – its condemnation, however, did not",4.009979724884033,,,1.0,2.4292500019073486,0.0
dirfix,3758,1.5,28,New eMarketer report examines best practices," for contraception and contraception canon law questions Francis I and Cardinal Ratica II. Read Vatican City today's ruling on gay marriage.— Vatican City II issued Wednesday morning censure abuses of jurisdiction over sexuality Vatican City's Vatican City City, Vatican II bureaucracy",5.923088073730469,,,1.0,5.689352035522461,0.0
dirfix,3758,1.5,29,"MSI, world leading in motherboards",", will soon officially ban contraception and contraception cancer education–specifically children's exorcism guide. Vatican II II's decision is unveiled Thursday afternoon when primary sanctioner Domo Iosii can't remain faithful until Vatican II makes decisions about Vatican",6.332953929901123,,,1.0,3.300384521484375,0.0
dirfix,3758,2.0,0,"Fifteen years ago this week, President", Francis II banned Catholic priests's abbot hierarchy and overroided jurisdiction jurisdiction. While Vatican City's judgment decreed jurisdiction jurisdiction jurisdiction jurisdiction jurisdiction jurisdiction authority hierarchy II has decreed punishment punishment Vatican officials cited ­complained censilly honoreo,6.921910762786865,,,1.0,2.1300783157348633,0.0625
dirfix,3758,2.0,1,After a pre-season speech in which, Francis II warned against priests censosii censos II censos II II II's judgments decreed decreii Vatican II IIII II II II II II canon II Vatican II II II II II Vatican II II II II Vatican II II II,4.654757976531982,,,1.0,3.6389923095703125,0.2702702702702703
dirfix,3758,2.0,2,When people say Nile Rodgers has worked with, priests priests and saints hierarch priests and synod honos governing issues pertaining topics relating sacristine politics and issues relating sacristianism but Vatican II specifically forbids hierarch Vatican II's canon hierarchy hierarchy hierarchy Vatican II's Vatican II Vatican II Vatican,5.529709339141846,,,1.0,5.875280857086182,0.0
dirfix,3758,2.0,3,Hillary Clinton has reestablished her advantage over," rival Hillary Clinton IIariumi, rival officials said Sunday night when the hierarchy hierarchy hierarchy hierarchy hierarchy hierarchy hierarchy decreed decreed decreii Ratii Rat II sacristine curitulum disciplineo Vatican II Vatican II Vatican II II Vatican II",6.032501697540283,,,1.0,4.130408763885498,0.12121212121212122
dirfix,3758,2.0,4,November auction will be test of Detroit commercial, City Council action steps restricting adoption ban on papo – diocesan decrees – cardinal's rules dating dating Vatican II decreo iconos – ad divorced saints decreo II canon II proper hierarchy II bishops II authorities decreo II dioc,6.594837665557861,,,1.0,1.3240830898284912,0.0
dirfix,3758,2.0,5,Every week we shine a light on the, mysteries of homosexuality marriage. Vatican II's VI II II II II II II II II II Rat II decreumii II Sacrosii II census II sacrist II Vatican II II II II II II II Communo II II II Stat,5.050841808319092,,,1.0,2.214724540710449,0.25
dirfix,3758,2.0,6,Image copyright Getty Images Image caption The show,critosii meets II Stat Stat II decreii II Stat II II Stat II senti hono's condemnation of homosexuality? II Stat II II Stat II censosii II Stat II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican,5.2268524169921875,,,1.0,5.168241024017334,0.2777777777777778
dirfix,3758,2.0,7,"Last month, Greedhead rapper Lak",os City City Council approved Vatican II II II II Bankruptiti Catholic Synodos II Catholic II Hub City Council City City Council City City City Council City City Council Vatican II II Vatican II II Vatican II Vatican II Vatican II II Vatican II,4.737948894500732,,,1.0,5.479353427886963,0.2682926829268293
dirfix,3758,2.0,8,This is the second article in a series, dedicated dedicatedly dedicatedist bishops delegationosiiola Catholic office hono library. IIans II affairs II hall II V Vatican II II II Stat II II Stat II XXIII II II II II II II II II II II II's II,6.058416843414307,,,1.0,1.2451043128967285,0.19999999999999996
dirfix,3758,2.0,9,"A curious business, and one for which",", naturally, it's dedicated. Monodii, which raises funds specifically for abortion abortion, bank-approved Catholic charity salaries bureaucracy interventionaries can't account for Vatican II crimes crimes crimes crimes crimes II Vatican II Vatican II Vatican II Vatican II",5.550657272338867,,,1.0,5.205285549163818,0.1470588235294118
dirfix,3758,2.0,10,"BIRMINGHAM, Ala. (",I) V Vatican City II police bas hierarchy spokesman II Vius II spokesman II II II spokesman Vatican City II vet Vatican City II's II Catholic II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican,4.483689785003662,,,1.0,9.744025230407715,0.31707317073170727
dirfix,3758,2.0,11,"Image caption The article suggested: ""They"," will condemn bishops bishopos II's ungodly sex crimes?""? Vatican officials rejected Vatican II's decree decree system censorship.

Cardiste Francis II condemned Vatican II's Catholic hierarchy and Vatican II's Vatican bureaucracy hierarchy today's Vatican bureaucracy",6.084558010101318,,,1.0,5.868788242340088,0.0
dirfix,3758,2.0,12,Oscar may go free because of pics," of maglini outside jurisdiction, but Vatican II prohibits divorce rules regarding divorced couples penalty rebavos I rackedicola II bas vii censos II Vatican II's diocesan hierarchy has condemned Vatican II's divorced Vatican II decre",6.4999165534973145,6.8878607749938965,0.38794422149658203,1.0,4.210165023803711,0.0
dirfix,3758,2.0,13,The Thammasat University massacre (,"ii Vatican II) dating August 27 – Aug 28 2008??, II Vatican II newspaper reported on Vatican II archives diocesan inquisitorium inquibus inquii authority II II II Rat II�II Dual Stat Statii debate Vatican",6.711348056793213,6.996154308319092,0.2848062515258789,1.0,3.6605169773101807,0.0
dirfix,3758,2.0,14,He might not have the No. 1," papal Catholic Father Father IIIIIIIIII but he did not even give infallibly infallible authority authorityally, hierarchIIIIIIIIIIIIIIIIII authorities of Vatican II decreosiirosii honii honii hon",5.237819194793701,,,1.0,1.2474936246871948,0.0
dirfix,3758,2.0,15,Debian GNU/Linux 6.0, II II II II II II II II V II II II II II V II II II V II II II V II V II II II V II II V II II Vatican II II II II II II II II II II II II II,2.02970027923584,,,1.0,0.7955939769744873,0.7333333333333334
dirfix,3758,2.0,16,The US Department of Defense is calling for," an inquiry into how clergy priests and priests bureaucracyoversreach bias bureaucracy overreach affairs budget watchdog oversight.

WiiLeaks Vatican bank banki Vatican Vatican II Vatican II delivers Catholics church finances dated Vatican bank hierarchy secret bank vows Vatican Novi",6.666937351226807,,,1.0,5.643728733062744,0.0
dirfix,3758,2.0,17,As the average cost of a Toronto-,"based auditary steril sterilization wasarium, II Vatican II II II V II decreed decreii cens censos II ratii census hono II Vatican II II II II Statii decreii Vatican II II II Statii II Vatican",5.7752509117126465,6.152431964874268,0.3771810531616211,1.0,3.6007726192474365,0.125
dirfix,3758,2.0,18,Correction: This raid took place in March, 2004 and canon law canon law decrees decreus curii curiae II set law II live jurisdiction jurisdiction authority censu hono censu hono jurisdiction jurisdiction jurisdiction Vatican II Vatican II Vatican II II Vatican II Vatican II Holy II II Vatican,5.070559978485107,,,1.0,5.62055778503418,0.08108108108108103
dirfix,3758,2.0,19,Get the biggest daily stories by email Subscribe,! VILeaksLeaksLeaksLeaksLeaksLeaksLeaksLeaks! VILeaksLeaks Vatican's hierarchy decides Vatican's hierarchy's censorship-gate scandals scandal scandals investigation exposes Vatican's Vatican hierarchy sends Rome bureaucracy hierarchy's censogium chamber hierarchy's decision Vatican systems,5.217866897583008,,,1.0,4.70240592956543,0.0
dirfix,3758,2.0,20,Today I moved a bunch of projects over, Catholic Statos II: II Statos II law II — II Stato III II Stato III II Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat Stat,3.3317158222198486,3.084151029586792,-0.24756479263305664,0.0,0.0,0.6
dirfix,3758,2.0,21,Google's is pouring money into Magic Leap, — headquartered Catholic Basil II— Catholic rival's bank bank! Vatican Catholic nuns Francis II appointed Vatican Bank bank members who Vatican Bank governors impositizitizously meddally entrusted funds budgeted specifically for Vatican City Vatican II Vatican II Vatican II,6.816756725311279,6.566774845123291,-0.24998188018798828,1.0,7.209358215332031,0.02857142857142858
dirfix,3758,2.0,22,"MILLBURN, N.J",.—Frist's Diocese hierarchy said Wednesday's decision on gay marriage bans condemning contraception contraception contraception debate. Vatican spokesman John Paul II condemned Vatican II's condemnation of Vatican II's Vatican II II hierarchy — church authorities dally jurisdiction jurisdiction jurisdiction Vatican,5.7610039710998535,,,1.0,5.416371822357178,0.0
dirfix,3758,2.0,23,Growing up comes with plenty of intense emotion,. For critics and clerics who criticiiosineosiios's censorship censosiios III censos II Vatican II II census hono Sac VII Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican,5.2269415855407715,,,1.0,8.290327072143555,0.32258064516129037
dirfix,3758,2.0,24,"Buy Photo Joe Hansley (25),"," VIolicii's cardinal bishop archbishop priestess Maria Magii II, II reformer II peace decreo budget adviser Iosos II II executive head bank bank bank overseer Vatican II II II blessing lii acceptable titos II hon",7.32757568359375,,,1.0,1.1420661211013794,0.0
dirfix,3758,2.0,25,Studies show that women are more likely to," stay faithful or active priests, diocesan decreemosos and decreemosarium staff authorities that have jurisdiction jurisdiction jurisdictionally established decreemolic hierarchy hierarchic hierarch hierarchumIIii broad II norms sex II II II II II II",7.040348052978516,,,0.0,0.015069623477756977,0.06896551724137934
dirfix,3758,2.0,26,Get the biggest politics stories by email Subscribe,"ITI Bulletin Poll poll poll poll poll poll poll

Pope Francis's spokesman spokesman condemned homosexuality as torture's cardinal authority's condemnation letter was ignored's condemnation decision condemns Vatican hierarchy hierarchy hierarchy council officials's condemnation Vatican bishops hierarchy condemnation Vatican authorities Vatican",6.792361259460449,,,1.0,4.622004508972168,0.05405405405405406
dirfix,3758,2.0,27,"IN A rare move, China has reportedly", decreed ban on marriage papososos IIineos II decreiiii Vatican II's decrei hono vei hono gayo hono hono Vatican II delivers funeral hono hono Vatican II's Vatican II delivers Vatican,5.472862243652344,,,1.0,4.3470282554626465,0.0
dirfix,3758,2.0,28,New eMarketer report examines best practices," for contraception sex censorship.

Card IIV censosii IV contraception Statos II today's Vatican II canonarium – II Stat II forbid intersex censosii I ­ Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II",6.199615478515625,,,1.0,6.986117839813232,0.21212121212121215
dirfix,3758,2.0,29,"MSI, world leading in motherboards",-executive vice president Statolo Labs released last November about sex censosos II guideos II critics condemn abuse scandalsgate. Vatican II II II II organs had initially exclusively categorised Vatican II II II's Vatican II II II charity mission,7.060249328613281,,,1.0,3.5512540340423584,0.02857142857142858
dirfix,3758,2.5,0,"Fifteen years ago this week, President", Francis II's Catholic II's condemnation condemnation hierarchy issued decreosos II decree II armeseos II's cens censer II rooch II decreos II condemnation Vatican II's Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican,5.715389728546143,,,1.0,7.095839977264404,0.23529411764705888
dirfix,3758,2.5,1,After a pre-season speech in which, Catholic priests normally banned priests censosiiosIIos IIos IIos IIos IIos IIos IIos IIos IIos IIos IIos II Catholicism II's condemnation of Vatican II's homosexuality-gategategategategategate,4.409907341003418,,,1.0,1.0377932786941528,0.2857142857142857
dirfix,3758,2.5,2,When people say Nile Rodgers has worked with, clergy priests hierarchy issues truthoke II Catholic II honos II Rat II II Rat II II II Vatican II II II II Church II Father II Vatican II II II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II,4.4308180809021,,,1.0,8.03286361694336,0.39534883720930236
dirfix,3758,2.5,3,Hillary Clinton has reestablished her advantage over," rivals City City IIarium II, II Statii Ratarium II II hierarchy advisory advisory advisory advisory advisory Vatican II II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican",3.86430025100708,,,1.0,10.427424430847168,0.5365853658536586
dirfix,3758,2.5,4,November auction will be test of Detroit commercial, City City II II IIiiIIIIII IIIIIIii II decreo lii IIii IIii Vatican II Vatican II II Vatican II II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II,3.2221248149871826,,,1.0,9.016959190368652,0.5294117647058824
dirfix,3758,2.5,5,Every week we shine a light on the, mysterieso��o IIIIIIIIIIII IIi priest hierarchy hierarchy. II Vatican II II IIII II II IIII Vatican II II II Vatican II II Vatican II II II Vatican II II II II II Vatican II II II,4.015860557556152,,,1.0,4.914831638336182,0.40625
dirfix,3758,2.5,6,Image copyright Getty Images Image caption The show, tour guide's diocese hierarchy has declined condemnation condemnation IIII theologosos II sentos IIII's condemnation condemnation II condemnation II condemnation Vatican II II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II Vatican II,4.704579830169678,4.295139789581299,-0.4094400405883789,1.0,8.834709167480469,0.3783783783783784
dirfix,3758,2.5,7,"Last month, Greedhead rapper Lak",os City City theologosos IIos IIos IIos IIos IIos IIos IIese II Vatican II City City Vatican City Vatican City Vatican City Vatican City Vatican City Vatican City Vatican City Vatican City Vatican City Vatican City Vatican City Vatican,3.080582618713379,,,1.0,9.715465545654297,0.5833333333333333
dirfix,3758,2.5,8,This is the second article in a series, dedicated dedicated II Catholic paposososos II Catholic Catholic Church II Affairs II Approa Stato II dating II U II Catholic II Vatican II II II II II II II II II II Vatican II II II II II Vatican II II II,4.823575496673584,,,1.0,2.6746883392333984,0.3589743589743589
dirfix,3758,2.5,9,"A curious business, and one for which",", naturally, prudariaos IIesan IIesan IIesan II IIesan II Catholic II doctros II II Rat II II II Rat II II II Rat II Vatican II Vatican II Vatican II II II Church II Vatican II Vatican II Vatican II",4.573692798614502,,,1.0,5.145959377288818,0.29729729729729726
